,Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
0,NSRDB,530104,-,-,-,43.77,-103.22,-7,1068,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,,4.0.0
1,Year,Month,Day,Hour,Minute,Dew Point,GHI,Temperature,Wind Direction,Surface Albedo,DHI,DNI,Pressure,Wind Speed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2000,1,1,0,30,-6.1000000000000005,0,-3,137,0.19,0,0,891,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2000,1,1,1,30,-6.300000000000001,0,-3.7,152,0.19,0,0,890,1.2000000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2000,1,1,2,30,-6.4,0,-4.1000000000000005,162,0.19,0,0,890,1.2000000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2000,1,1,3,30,-6.4,0,-4.4,166,0.19,0,0,889,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2000,1,1,4,30,-6.5,0,-4.5,164,0.19,0,0,888,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2000,1,1,5,30,-6.6000000000000005,0,-4.5,160,0.19,0,0,888,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2000,1,1,6,30,-6.7,0,-4,152,0.19,0,0,887,0.6000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2000,1,1,7,30,-6.7,0,-2.9000000000000004,154,0.19,0,0,887,0.6000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2000,1,1,8,30,-6.7,126,-0.9,211,0.19,29,672,887,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2000,1,1,9,30,-6.9,132,1.6,296,0.19,130,8,886,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2000,1,1,10,30,-6.9,245,4,344,0.19,211,96,886,1.9000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2000,1,1,11,30,-6.300000000000001,312,5.9,178,0.19,179,341,885,2.4000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2000,1,1,12,30,-5.6000000000000005,317,6.7,3,0.19,146,440,884,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2000,1,1,13,30,-5,238,6.2,7,0.19,184,157,884,2.3000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2000,1,1,14,30,-3.8000000000000003,152,3.9000000000000004,13,0.19,136,64,884,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2000,1,1,15,30,-3.2,43,0.9,11,0.19,43,3,885,1.2000000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2000,1,1,16,30,-4.1000000000000005,0,-0.6000000000000001,181,0.19,0,0,886,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2000,1,1,17,30,-4.2,0,-0.9,347,0.19,0,0,886,1.4000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2000,1,1,18,30,-4.3,0,-1.3,333,0.19,0,0,886,1.4000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2000,1,1,19,30,-4.4,0,-1.7000000000000002,324,0.19,0,0,886,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2000,1,1,20,30,-4.5,0,-2,319,0.19,0,0,886,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2000,1,1,21,30,-4.7,0,-2.3000000000000003,317,0.19,0,0,886,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2000,1,1,22,30,-4.800000000000001,0,-2.6,316,0.19,0,0,886,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2000,1,1,23,30,-5,0,-2.7,313,0.19,0,0,886,1.7000000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2000,1,2,0,30,-5.1000000000000005,0,-2.7,309,0.19,0,0,887,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2000,1,2,1,30,-5.2,0,-2.6,307,0.19,0,0,887,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2000,1,2,2,30,-5.300000000000001,0,-2.4000000000000004,309,0.19,0,0,887,1.4000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2000,1,2,3,30,-5.4,0,-2.2,317,0.19,0,0,888,1.2000000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2000,1,2,4,30,-5.6000000000000005,0,-2.2,327,0.19,0,0,888,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2000,1,2,5,30,-5.800000000000001,0,-2.2,339,0.19,0,0,888,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2000,1,2,6,30,-5.800000000000001,0,-2.3000000000000003,350,0.19,0,0,889,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2000,1,2,7,30,-5.800000000000001,0,-1.7000000000000002,190,0.19,0,0,889,0.7000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2000,1,2,8,30,-4.6000000000000005,75,-0.1,63,0.19,72,21,889,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,2000,1,2,9,30,-5.2,145,1.5,116,0.19,134,41,889,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,2000,1,2,10,30,-5.2,243,2.7,138,0.19,194,142,889,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,2000,1,2,11,30,-5.2,255,3.6,146,0.19,215,103,888,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,2000,1,2,12,30,-5.300000000000001,313,4.2,149,0.19,181,338,887,2.8000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,2000,1,2,13,30,-5.2,265,4.1000000000000005,145,0.19,168,285,887,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,2000,1,2,14,30,-4.7,159,2.7,134,0.19,140,72,887,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,2000,1,2,15,30,-4.2,63,0.5,126,0.19,61,14,887,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,2000,1,2,16,30,-4.800000000000001,0,-0.9,124,0.19,0,0,887,1.4000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,2000,1,2,17,30,-5,0,-1.4000000000000001,106,0.19,0,0,888,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,2000,1,2,18,30,-5,0,-1.4000000000000001,214,0.19,0,0,889,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,2000,1,2,19,30,-4.800000000000001,0,-1.5,340,0.19,0,0,889,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,2000,1,2,20,30,-4.9,0,-1.9000000000000001,338,0.19,0,0,890,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,2000,1,2,21,30,-5.5,0,-2.3000000000000003,338,0.19,0,0,891,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,2000,1,2,22,30,-6.1000000000000005,0,-2.8000000000000003,338,0.19,0,0,891,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,2000,1,2,23,30,-6.800000000000001,0,-3.3000000000000003,336,0.19,0,0,892,4.6000000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,2000,1,3,0,30,-7.9,0,-3.9000000000000004,331,0.19,0,0,893,5.300000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,2000,1,3,1,30,-9.4,0,-4.6000000000000005,329,0.19,0,0,894,5.800000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,2000,1,3,2,30,-10.600000000000001,0,-5.2,329,0.19,0,0,894,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,2000,1,3,3,30,-11.9,0,-5.9,329,0.19,0,0,895,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,2000,1,3,4,30,-12.9,0,-6.5,328,0.19,0,0,896,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,2000,1,3,5,30,-13.8,0,-7,327,0.19,0,0,897,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,2000,1,3,6,30,-14.600000000000001,0,-7.6000000000000005,327,0.19,0,0,898,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,2000,1,3,7,30,-15.3,0,-7.800000000000001,327,0.19,0,0,899,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,2000,1,3,8,30,-15.8,78,-7.4,328,0.19,75,20,900,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,2000,1,3,9,30,-16,182,-6.5,330,0.19,149,122,901,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,2000,1,3,10,30,-15.9,266,-5.4,331,0.19,196,201,901,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,2000,1,3,11,30,-15.8,341,-4.4,331,0.19,186,395,901,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,2000,1,3,12,30,-15.600000000000001,314,-3.7,330,0.19,182,337,901,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,2000,1,3,13,30,-15.5,234,-3.4000000000000004,330,0.19,213,61,901,5.1000000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,2000,1,3,14,30,-15.3,177,-3.9000000000000004,329,0.19,154,89,901,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,2000,1,3,15,30,-15.100000000000001,55,-5.300000000000001,329,0.19,55,1,902,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,2000,1,3,16,30,-14.100000000000001,0,-6.800000000000001,330,0.19,0,0,902,1.9000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,2000,1,3,17,30,-13.8,0,-7.4,326,0.19,0,0,902,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,2000,1,3,18,30,-14,0,-7.800000000000001,317,0.19,0,0,902,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,2000,1,3,19,30,-14.5,0,-8.1,309,0.19,0,0,902,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,2000,1,3,20,30,-14.4,0,-8.3,302,0.19,0,0,902,1.4000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,2000,1,3,21,30,-14.4,0,-8.4,297,0.19,0,0,902,1.2000000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,2000,1,3,22,30,-14.3,0,-8.5,290,0.19,0,0,901,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,2000,1,3,23,30,-14.100000000000001,0,-8.6,286,0.19,0,0,901,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,2000,1,4,0,30,-13.600000000000001,0,-8.700000000000001,288,0.19,0,0,901,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,2000,1,4,1,30,-13.5,0,-9.1,289,0.19,0,0,900,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,2000,1,4,2,30,-13.100000000000001,0,-9.600000000000001,288,0.19,0,0,900,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,2000,1,4,3,30,-13.4,0,-9.9,285,0.19,0,0,900,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,2000,1,4,4,30,-13.8,0,-10,279,0.19,0,0,899,1.4000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,2000,1,4,5,30,-14,0,-9.9,273,0.19,0,0,899,1.7000000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,2000,1,4,6,30,-14.3,0,-9.700000000000001,268,0.19,0,0,898,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,2000,1,4,7,30,-14.5,0,-8.200000000000001,262,0.19,0,0,898,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,2000,1,4,8,30,-14.3,81,-5.300000000000001,254,0.19,78,16,898,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,2000,1,4,9,30,-14.100000000000001,254,-2,246,0.19,36,818,897,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,2000,1,4,10,30,-13,275,1.2000000000000002,245,0.19,187,251,896,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,2000,1,4,11,30,-11.5,314,3.7,246,0.19,213,254,894,3.3000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,2000,1,4,12,30,-10,324,5.1000000000000005,241,0.19,149,444,893,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,2000,1,4,13,30,-8.6,282,5.4,227,0.19,130,439,892,2.4000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,2000,1,4,14,30,-5.9,133,3.8000000000000003,211,0.19,130,10,891,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,2000,1,4,15,30,-5.7,99,1.3,208,0.19,57,316,890,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,2000,1,4,16,30,-6.7,0,0.2,220,0.19,0,0,890,1.7000000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,2000,1,4,17,30,-6.6000000000000005,0,0.30000000000000004,236,0.19,0,0,889,1.9000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,2000,1,4,18,30,-6.300000000000001,0,0.4,251,0.19,0,0,889,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,2000,1,4,19,30,-6,0,0.6000000000000001,266,0.19,0,0,888,2.3000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,2000,1,4,20,30,-5.4,0,0.9,277,0.19,0,0,888,2.4000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,2000,1,4,21,30,-4.2,0,1.2000000000000002,283,0.19,0,0,888,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,2000,1,4,22,30,-2.5,0,1.2000000000000002,286,0.19,0,0,888,2.4000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,2000,1,4,23,30,-1.3,0,1.2000000000000002,288,0.19,0,0,887,2.3000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,2000,1,5,0,30,-0.8,0,1.2000000000000002,288,0.19,0,0,887,2.3000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,2000,1,5,1,30,-0.5,0,1.2000000000000002,290,0.19,0,0,887,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,2000,1,5,2,30,-0.7000000000000001,0,1.1,292,0.19,0,0,887,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,2000,1,5,3,30,-1.2000000000000002,0,0.8,291,0.19,0,0,888,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,2000,1,5,4,30,-1.9000000000000001,0,0.4,287,0.19,0,0,888,2.8000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,2000,1,5,5,30,-2.5,0,0.2,285,0.19,0,0,889,2.8000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,2000,1,5,6,30,-3,0,-0.1,285,0.19,0,0,889,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,2000,1,5,7,30,-3.6,0,0.1,285,0.19,0,0,890,3.3000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,2000,1,5,8,30,-4,75,1.5,289,0.19,72,24,890,3.8000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,2000,1,5,9,30,-4.1000000000000005,261,3.4000000000000004,297,0.19,40,827,891,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,2000,1,5,10,30,-4.6000000000000005,362,5,304,0.19,45,899,891,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,2000,1,5,11,30,-5.5,415,5.6000000000000005,308,0.19,48,927,891,5.800000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,2000,1,5,12,30,-5.7,311,5.5,311,0.19,227,211,891,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,2000,1,5,13,30,-5.5,358,4.7,316,0.19,48,891,891,5.1000000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,2000,1,5,14,30,-5.4,254,3.2,321,0.19,42,812,892,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,2000,1,5,15,30,-5.5,20,1,323,0.19,20,0,894,3.4000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,2000,1,5,16,30,-6.1000000000000005,0,-0.7000000000000001,322,0.19,0,0,895,2.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,2000,1,5,17,30,-6.6000000000000005,0,-1.5,317,0.19,0,0,896,2.3000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,2000,1,5,18,30,-6.9,0,-1.8,307,0.19,0,0,897,1.7000000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,2000,1,5,19,30,-6.800000000000001,0,-1.9000000000000001,295,0.19,0,0,897,1.4000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,2000,1,5,20,30,-6.5,0,-1.8,283,0.19,0,0,898,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,2000,1,5,21,30,-5.800000000000001,0,-1.7000000000000002,267,0.19,0,0,898,1.4000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,2000,1,5,22,30,-5.300000000000001,0,-1.5,258,0.19,0,0,898,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,2000,1,5,23,30,-5.1000000000000005,0,-1.6,269,0.19,0,0,898,2.3000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,2000,1,6,0,30,-5.5,0,-1.9000000000000001,285,0.19,0,0,898,2.8000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,2000,1,6,1,30,-6.300000000000001,0,-2.3000000000000003,292,0.19,0,0,898,2.8000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,2000,1,6,2,30,-7.4,0,-3,289,0.19,0,0,899,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,2000,1,6,3,30,-8.6,0,-3.5,282,0.19,0,0,899,2.8000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,2000,1,6,4,30,-9.3,0,-3.7,278,0.19,0,0,899,2.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,2000,1,6,5,30,-9.600000000000001,0,-3.9000000000000004,278,0.19,0,0,900,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,2000,1,6,6,30,-9.8,0,-3.9000000000000004,280,0.19,0,0,900,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,2000,1,6,7,30,-9.9,0,-3.2,282,0.19,0,0,901,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,2000,1,6,8,30,-9.8,130,-1.4000000000000001,286,0.19,31,673,902,3.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,2000,1,6,9,30,-9.8,267,0.7000000000000001,296,0.19,44,836,902,4.6000000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,2000,1,6,10,30,-10.3,367,2.3000000000000003,305,0.19,50,896,902,5.300000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,2000,1,6,11,30,-10.4,421,3,308,0.19,53,926,901,5.300000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,2000,1,6,12,30,-10.3,420,3.4000000000000004,307,0.19,53,925,901,5.1000000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,2000,1,6,13,30,-10.200000000000001,364,3.3000000000000003,306,0.19,49,896,901,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,2000,1,6,14,30,-9.9,257,2,305,0.19,42,815,901,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,2000,1,6,15,30,-8.4,120,-0.4,300,0.19,30,648,901,1.4000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,2000,1,6,16,30,-9,0,-2,285,0.19,0,0,901,1.2000000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,2000,1,6,17,30,-9.200000000000001,0,-2.6,265,0.19,0,0,901,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,2000,1,6,18,30,-9.200000000000001,0,-2.9000000000000004,250,0.19,0,0,901,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,2000,1,6,19,30,-9.5,0,-2.9000000000000004,247,0.19,0,0,901,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,2000,1,6,20,30,-10.100000000000001,0,-2.7,249,0.19,0,0,901,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,2000,1,6,21,30,-10.700000000000001,0,-2.6,252,0.19,0,0,900,2.8000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,2000,1,6,22,30,-11.200000000000001,0,-2.6,256,0.19,0,0,900,3.3000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,2000,1,6,23,30,-11.5,0,-2.6,259,0.19,0,0,899,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,2000,1,7,0,30,-11.700000000000001,0,-2.7,262,0.19,0,0,899,3.8000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,2000,1,7,1,30,-11.600000000000001,0,-2.6,263,0.19,0,0,899,3.8000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,2000,1,7,2,30,-11.3,0,-2.4000000000000004,265,0.19,0,0,898,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,2000,1,7,3,30,-11,0,-2.1,266,0.19,0,0,898,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,2000,1,7,4,30,-10.8,0,-2,268,0.19,0,0,897,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,2000,1,7,5,30,-10.8,0,-1.8,269,0.19,0,0,897,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,2000,1,7,6,30,-10.9,0,-1.5,270,0.19,0,0,897,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,2000,1,7,7,30,-11.100000000000001,0,-0.6000000000000001,273,0.19,0,0,897,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,2000,1,7,8,30,-11,95,1.2000000000000002,280,0.19,78,119,897,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,2000,1,7,9,30,-10.700000000000001,268,3.7,290,0.19,39,852,897,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,2000,1,7,10,30,-9.700000000000001,252,6.1000000000000005,306,0.19,182,195,897,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,2000,1,7,11,30,-8.5,343,7.9,320,0.19,158,462,896,3.4000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,2000,1,7,12,30,-7.4,337,8.5,323,0.19,171,417,895,2.8000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,2000,1,7,13,30,-5.6000000000000005,304,7.7,318,0.19,130,491,895,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,2000,1,7,14,30,-3.9000000000000004,261,5.6000000000000005,312,0.19,39,838,896,1.4000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,2000,1,7,15,30,-5.4,124,3,303,0.19,28,672,896,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,2000,1,7,16,30,-7.300000000000001,0,1.1,288,0.19,0,0,896,1.4000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,2000,1,7,17,30,-7.5,0,0.2,278,0.19,0,0,897,1.4000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,2000,1,7,18,30,-7.6000000000000005,0,-0.4,275,0.19,0,0,897,1.4000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,2000,1,7,19,30,-7.9,0,-0.9,277,0.19,0,0,896,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,2000,1,7,20,30,-8.1,0,-1.2000000000000002,280,0.19,0,0,896,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,2000,1,7,21,30,-8.200000000000001,0,-1.3,284,0.19,0,0,896,1.7000000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,2000,1,7,22,30,-8.3,0,-1.3,287,0.19,0,0,895,1.9000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,2000,1,7,23,30,-8.200000000000001,0,-1.3,288,0.19,0,0,895,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,2000,1,8,0,30,-7.9,0,-1.5,288,0.19,0,0,895,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,2000,1,8,1,30,-7.6000000000000005,0,-1.8,287,0.19,0,0,894,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,2000,1,8,2,30,-7.2,0,-2.1,287,0.19,0,0,894,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
