,Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
11,1999,1,1,9,30,-9.700000000000001,62,-6.7,99,0.8,62,0,966,5.300000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,1999,1,1,10,30,-9.4,61,-6,99,0.8,61,0,966,5.300000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,1999,1,1,11,30,-8.8,18,-5.300000000000001,98,0.8,18,0,965,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,1999,1,1,12,30,-8.200000000000001,42,-4.9,94,0.8,42,0,964,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1999,1,1,13,30,-7.800000000000001,186,-4.7,86,0.8,185,3,964,3.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,1999,1,1,14,30,-7.4,126,-4.6000000000000005,72,0.8,125,1,964,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1999,1,1,15,30,-7.300000000000001,53,-4.800000000000001,50,0.8,53,0,964,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,1999,1,1,16,30,-7.4,6,-5.300000000000001,28,0.8,6,0,965,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,1999,1,1,17,30,-7.800000000000001,0,-5.800000000000001,17,0.8,0,0,965,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1999,1,1,18,30,-8.4,0,-6.4,18,0.8,0,0,966,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,1999,1,1,19,30,-9.1,0,-6.9,17,0.8,0,0,967,4.6000000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,1999,1,1,20,30,-9.9,0,-7.4,13,0.8,0,0,967,4.6000000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,1999,1,1,21,30,-10.4,0,-7.7,6,0.8,0,0,968,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,1999,1,1,22,30,-11,0,-8,181,0.8,0,0,968,4.800000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,1999,1,1,23,30,-11.4,0,-8.200000000000001,357,0.8,0,0,968,5.1000000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,1999,1,2,0,30,-11.8,0,-8.700000000000001,355,0.8,0,0,968,5.1000000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,1999,1,2,1,30,-12.200000000000001,0,-9.4,352,0.8,0,0,968,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,1999,1,2,2,30,-12.700000000000001,0,-10.3,348,0.8,0,0,968,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,1999,1,2,3,30,-13.200000000000001,0,-10.9,347,0.8,0,0,968,4.800000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,1999,1,2,4,30,-13.5,0,-11,345,0.8,0,0,968,4.800000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,1999,1,2,5,30,-13.3,0,-10.8,341,0.8,0,0,969,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,1999,1,2,6,30,-13,0,-10.5,336,0.8,0,0,969,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,1999,1,2,7,30,-12.700000000000001,0,-10.200000000000001,332,0.8,0,0,970,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,1999,1,2,8,30,-13.9,29,-10.4,330,0.8,29,0,970,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,1999,1,2,9,30,-18.400000000000002,97,-10.9,330,0.8,96,0,970,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,1999,1,2,10,30,-20.3,384,-10.9,332,0.8,86,828,971,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,1999,1,2,11,30,-20,476,-10.600000000000001,334,0.8,111,840,970,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,1999,1,2,12,30,-19.700000000000003,509,-10.4,335,0.8,125,831,970,8.700000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,1999,1,2,13,30,-19.400000000000002,482,-10.4,335,0.8,122,814,969,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,1999,1,2,14,30,-19,396,-10.4,335,0.8,107,771,969,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,1999,1,2,15,30,-18.5,260,-10.700000000000001,335,0.8,83,670,970,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,1999,1,2,16,30,-18.1,99,-11.200000000000001,333,0.8,47,424,971,7.6000000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,1999,1,2,17,30,-17.8,0,-11.700000000000001,330,0.8,0,0,971,7.300000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,1999,1,2,18,30,-17.6,0,-12,328,0.8,0,0,972,7.300000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,1999,1,2,19,30,-17.400000000000002,0,-12.4,328,0.8,0,0,973,7.300000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,1999,1,2,20,30,-17.6,0,-12.8,329,0.8,0,0,973,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,1999,1,2,21,30,-18.3,0,-13.200000000000001,330,0.8,0,0,973,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,1999,1,2,22,30,-19.1,0,-13.600000000000001,329,0.8,0,0,974,7.300000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,1999,1,2,23,30,-19.6,0,-14,328,0.8,0,0,974,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,1999,1,3,0,30,-19.900000000000002,0,-14.200000000000001,328,0.8,0,0,974,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,1999,1,3,1,30,-20.1,0,-14.3,328,0.8,0,0,974,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,1999,1,3,2,30,-20.200000000000003,0,-14.4,328,0.8,0,0,975,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,1999,1,3,3,30,-20.3,0,-14.600000000000001,327,0.8,0,0,975,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,1999,1,3,4,30,-20.5,0,-15,326,0.8,0,0,975,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,1999,1,3,5,30,-20.8,0,-15.5,324,0.8,0,0,976,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,1999,1,3,6,30,-21.200000000000003,0,-16,322,0.8,0,0,976,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,1999,1,3,7,30,-21.6,0,-16.1,320,0.8,0,0,977,5.6000000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,1999,1,3,8,30,-21.8,80,-15.600000000000001,320,0.8,33,479,978,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,1999,1,3,9,30,-21.700000000000003,245,-14.5,322,0.8,61,748,978,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,1999,1,3,10,30,-21.3,389,-13.100000000000001,322,0.8,78,860,978,6.1000000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,1999,1,3,11,30,-20.8,484,-11.8,322,0.8,89,908,978,6.1000000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,1999,1,3,12,30,-20.3,520,-11,323,0.8,93,920,977,6.1000000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,1999,1,3,13,30,-20,494,-10.700000000000001,324,0.8,90,911,977,6.1000000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,1999,1,3,14,30,-19.8,408,-10.8,326,0.8,80,871,977,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,1999,1,3,15,30,-19.6,272,-11.100000000000001,327,0.8,64,777,977,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,1999,1,3,16,30,-19.5,107,-11.700000000000001,327,0.8,38,554,978,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,1999,1,3,17,30,-19.3,0,-12.5,327,0.8,0,0,978,4.1000000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,1999,1,3,18,30,-19.3,0,-13.5,325,0.8,0,0,979,3.4000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,1999,1,3,19,30,-19.400000000000002,0,-14.600000000000001,323,0.8,0,0,979,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1999,1,3,20,30,-19.5,0,-15.600000000000001,322,0.8,0,0,979,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,1999,1,3,21,30,-19.6,0,-16.2,319,0.8,0,0,979,1.7000000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,1999,1,3,22,30,-19.8,0,-16.7,316,0.8,0,0,979,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,1999,1,3,23,30,-20,0,-17,312,0.8,0,0,979,1.7000000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,1999,1,4,0,30,-20.1,0,-17.2,307,0.8,0,0,979,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,1999,1,4,1,30,-20.3,0,-17.400000000000002,302,0.8,0,0,980,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,1999,1,4,2,30,-20.400000000000002,0,-17.5,300,0.8,0,0,980,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,1999,1,4,3,30,-20.400000000000002,0,-17.6,302,0.8,0,0,980,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,1999,1,4,4,30,-20.5,0,-18,308,0.8,0,0,981,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,1999,1,4,5,30,-20.700000000000003,0,-18.400000000000002,315,0.8,0,0,981,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,1999,1,4,6,30,-20.900000000000002,0,-18.8,323,0.8,0,0,981,2.3000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,1999,1,4,7,30,-21.1,0,-18.6,330,0.8,0,0,982,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,1999,1,4,8,30,-21.1,84,-17.2,339,0.8,28,575,982,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,1999,1,4,9,30,-21.3,251,-15.5,344,0.8,49,821,982,3.4000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,1999,1,4,10,30,-21.400000000000002,395,-14.200000000000001,339,0.8,61,925,982,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,1999,1,4,11,30,-20.900000000000002,491,-12.9,325,0.8,67,972,982,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,1999,1,4,12,30,-20.3,528,-11.9,305,0.8,68,989,981,2.3000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,1999,1,4,13,30,-19.8,503,-11.100000000000001,286,0.8,66,979,980,2.3000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,1999,1,4,14,30,-19.3,417,-10.700000000000001,269,0.8,60,940,979,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,1999,1,4,15,30,-18.900000000000002,280,-10.9,253,0.8,50,853,979,1.7000000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,1999,1,4,16,30,-18.400000000000002,114,-12.4,216,0.8,31,651,978,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,1999,1,4,17,30,-18.1,0,-13.8,174,0.8,0,0,977,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,1999,1,4,18,30,-18.1,0,-14,157,0.8,0,0,977,1.7000000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,1999,1,4,19,30,-18.5,0,-13.600000000000001,155,0.8,0,0,976,2.8000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,1999,1,4,20,30,-18.2,0,-13.200000000000001,156,0.8,0,0,975,3.4000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,1999,1,4,21,30,-17.400000000000002,0,-12.9,158,0.8,0,0,975,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,1999,1,4,22,30,-16.6,0,-12.5,157,0.8,0,0,973,3.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,1999,1,4,23,30,-15.8,0,-12.200000000000001,155,0.8,0,0,972,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,1999,1,5,0,30,-15.200000000000001,0,-11.8,153,0.8,0,0,971,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,1999,1,5,1,30,-14.700000000000001,0,-11.5,153,0.8,0,0,969,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1999,1,5,2,30,-14.100000000000001,0,-11.200000000000001,158,0.8,0,0,968,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,1999,1,5,3,30,-13.600000000000001,0,-10.700000000000001,175,0.8,0,0,968,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,1999,1,5,4,30,-12.9,0,-10.200000000000001,198,0.8,0,0,967,2.8000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,1999,1,5,5,30,-12.200000000000001,0,-10,221,0.8,0,0,966,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,1999,1,5,6,30,-11.700000000000001,0,-10,255,0.8,0,0,966,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,1999,1,5,7,30,-11.4,0,-9.1,289,0.8,0,0,966,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,1999,1,5,8,30,-10.600000000000001,39,-7.2,297,0.8,39,0,966,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,1999,1,5,9,30,-9.600000000000001,232,-5.300000000000001,282,0.8,53,727,967,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,1999,1,5,10,30,-8.6,370,-3.8000000000000003,263,0.8,66,838,967,2.4000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,1999,1,5,11,30,-7,363,-1.5,255,0.8,271,209,967,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,1999,1,5,12,30,-4.7,358,1.3,261,0.8,332,55,966,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,1999,1,5,13,30,-1.9000000000000001,380,3.6,266,0.8,260,268,965,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,1999,1,5,14,30,-0.30000000000000004,287,4.2,262,0.8,241,120,965,1.9000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,1999,1,5,15,30,1.1,154,3.2,249,0.8,148,22,965,1.2000000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,1999,1,5,16,30,0.1,60,1.5,229,0.8,59,4,965,1.2000000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,1999,1,5,17,30,-0.5,0,0.1,215,0.8,0,0,965,1.4000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,1999,1,5,18,30,-0.6000000000000001,0,-0.6000000000000001,209,0.6900000000000001,0,0,966,1.4000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,1999,1,5,19,30,-0.8,0,-0.8,208,0.6900000000000001,0,0,966,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,1999,1,5,20,30,-0.9,0,-0.9,214,0.6900000000000001,0,0,966,1.9000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,1999,1,5,21,30,-1.1,0,-1.1,223,0.6900000000000001,0,0,966,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,1999,1,5,22,30,-1,0,-1,233,0.6900000000000001,0,0,966,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,1999,1,5,23,30,-0.7000000000000001,0,-0.7000000000000001,246,0.6900000000000001,0,0,966,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,1999,1,6,0,30,-0.6000000000000001,0,-0.6000000000000001,256,0.6900000000000001,0,0,965,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,1999,1,6,1,30,-0.7000000000000001,0,-0.7000000000000001,256,0.6900000000000001,0,0,965,1.2000000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,1999,1,6,2,30,-0.7000000000000001,0,-0.7000000000000001,256,0.6900000000000001,0,0,965,1.2000000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,1999,1,6,3,30,-0.8,0,-0.8,264,0.6900000000000001,0,0,965,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,1999,1,6,4,30,-0.8,0,-0.8,269,0.6900000000000001,0,0,965,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,1999,1,6,5,30,-1.3,0,-1.3,264,0.6900000000000001,0,0,966,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,1999,1,6,6,30,-2,0,-2,258,0.6900000000000001,0,0,965,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,1999,1,6,7,30,-1.9000000000000001,0,-1.5,259,0.6900000000000001,0,0,966,1.9000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,1999,1,6,8,30,-1.7000000000000002,29,0.6000000000000001,288,0.6900000000000001,29,0,967,2.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,1999,1,6,9,30,-0.6000000000000001,132,1.9000000000000001,336,0.6900000000000001,131,5,969,5.6000000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,1999,1,6,10,30,-1.1,362,1.1,186,0.6900000000000001,81,772,971,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,1999,1,6,11,30,-4.2,234,-0.2,13,0.6900000000000001,232,4,972,8.200000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,1999,1,6,12,30,-6.6000000000000005,187,-0.8,14,0.6900000000000001,187,0,972,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,1999,1,6,13,30,-7.800000000000001,158,-1.4000000000000001,15,0.6900000000000001,156,5,973,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,1999,1,6,14,30,-8.6,203,-2.5,17,0.6900000000000001,202,5,974,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,1999,1,6,15,30,-9.600000000000001,112,-4.1000000000000005,20,0.6900000000000001,112,1,975,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,1999,1,6,16,30,-11.100000000000001,55,-5.9,23,0.6900000000000001,54,3,977,6.300000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,1999,1,6,17,30,-12.5,0,-7.300000000000001,27,0.6900000000000001,0,0,978,5.800000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,1999,1,6,18,30,-13.8,0,-8.5,31,0.8,0,0,979,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,1999,1,6,19,30,-14.8,0,-9.4,37,0.8,0,0,980,4.6000000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,1999,1,6,20,30,-15.700000000000001,0,-10.100000000000001,43,0.8,0,0,980,4.1000000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,1999,1,6,21,30,-16.3,0,-10.5,49,0.8,0,0,980,3.8000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,1999,1,6,22,30,-16.7,0,-10.700000000000001,54,0.8,0,0,979,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,1999,1,6,23,30,-16.8,0,-10.9,58,0.8,0,0,979,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,1999,1,7,0,30,-16.7,0,-11,64,0.8,0,0,979,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,1999,1,7,1,30,-16.400000000000002,0,-11.200000000000001,69,0.8,0,0,978,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,1999,1,7,2,30,-16.1,0,-11.3,71,0.8,0,0,978,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,1999,1,7,3,30,-15.9,0,-11.5,71,0.8,0,0,978,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,1999,1,7,4,30,-15.8,0,-11.8,72,0.8,0,0,978,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,1999,1,7,5,30,-15.9,0,-12,77,0.8,0,0,978,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,1999,1,7,6,30,-16.1,0,-12.3,84,0.8,0,0,978,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,1999,1,7,7,30,-16.400000000000002,0,-12.5,92,0.8,0,0,977,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,1999,1,7,8,30,-16.400000000000002,34,-12.100000000000001,102,0.8,34,1,977,3.3000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,1999,1,7,9,30,-16.2,41,-11.3,112,0.8,41,0,977,3.3000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,1999,1,7,10,30,-15.700000000000001,101,-10.200000000000001,121,0.8,101,0,976,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,1999,1,7,11,30,-15,161,-9.1,129,0.8,161,0,975,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,1999,1,7,12,30,-14.3,190,-8.1,134,0.8,189,0,973,2.9000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,1999,1,7,13,30,-13.600000000000001,239,-7.4,135,0.8,238,2,972,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,1999,1,7,14,30,-13.100000000000001,166,-7.2,132,0.8,163,9,971,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,1999,1,7,15,30,-12.700000000000001,160,-7.300000000000001,128,0.8,154,24,970,2.3000000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,1999,1,7,16,30,-12.3,71,-7.800000000000001,120,0.8,70,8,970,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,1999,1,7,17,30,-12.3,0,-8.200000000000001,112,0.8,0,0,970,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,1999,1,7,18,30,-12.100000000000001,0,-8.5,110,0.8,0,0,970,2.4000000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,1999,1,7,19,30,-11.9,0,-8.8,116,0.8,0,0,969,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,1999,1,7,20,30,-11.700000000000001,0,-8.9,122,0.8,0,0,968,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
